date,zip,territory,people_served_num,smoke_alarms_installed_num,fire_escape_plans_num,additional_hazards_num,year,month,dow,is_weekend
2019-03-01,92785,Orange County,5,5,1.0,0,2019,3,4,0
2018-10-28,92783,Orange County,7,5,0.0,0,2018,10,6,1
2023-05-27,92596,Inland Empire,3,2,0.0,0,2023,5,5,1
2022-11-09,90121,LA Metro,19,12,0.0,1,2022,11,2,0
2024-04-15,92090,San Diego,1,0,1.0,0,2024,4,0,0
2019-05-27,92738,OrangeCounty,1,4,0.0,2,2019,5,0,0
2025-03-24,92651,Orange County,15,11,1.0,1,2025,3,0,0
2025-02-18,90157,LA Metro,17,17,1.0,0,2025,2,1,0
2015-09-02,92310,Inland Empire,2,2,0.0,0,2015,9,2,0
2019-12-22,92065,San Diego,2,3,2.0,0,2019,12,6,1
2017-04-06,93497,Central Coast,3,2,3.0,0,2017,4,3,0
2022-02-28,90068,LA Metro,1,1,1.0,0,2022,2,0,0
2025-03-23,92339,Inland Empire,0,1,0.0,0,2025,3,6,1
2019-09-23,90161,LA Metro,3,3,2.0,0,2019,9,0,0
2020-03-01,92665,Orange County,9,5,1.0,0,2020,3,6,1
2024-09-08,92728,Orange County,7,3,2.0,0,2024,9,6,1
2016-10-23,92726,Orange County,12,6,0.0,2,2016,10,6,1
2021-07-18,92713,Orange County,10,5,1.0,0,2021,7,6,1
2019-12-14,90006,LA Metro,2,1,1.0,0,2019,12,5,1
2020-04-19,92325,Inland Empire,3,4,0.0,1,2020,4,6,1
2018-08-14,92653,Orange County,4,2,1.0,0,2018,8,1,0
2018-03-20,92553,Inland Empire,0,1,0.0,0,2018,3,1,0
2018-12-28,92159,San Diego,4,4,0.0,0,2018,12,4,0
2016-04-17,90106,LA Metro,5,4,2.0,1,2016,4,6,1
2023-03-07,90157,LA Metro,8,6,1.0,0,2023,3,1,0
2019-11-08,90142,LA Metro,2,2,4.0,1,2019,11,4,0
2021-09-15,90155,LA Metro,2,2,2.0,1,2021,9,2,0
2016-06-30,91993,San Diego,0,3,0.0,0,2016,6,3,0
2025-01-09,92643,Orange County,6,2,0.0,0,2025,1,3,0
2015-05-20,91932,San Diego,21,9,0.0,1,2015,5,2,0
2023-12-23,92320,Inland Empire,0,1,0.0,0,2023,12,5,1
2022-02-13,92709,Orange County,8,5,2.0,0,2022,2,6,1
2022-11-24,92041,San Diego,7,5,0.0,0,2022,11,3,0
2016-10-31,90195,LA Metro,4,5,2.0,0,2016,10,0,0
2023-09-01,92089,San Diego,0,0,0.0,1,2023,9,4,0
2016-03-04,90165,LA Metro,2,2,2.0,0,2016,3,4,0
2016-08-31,93426,Central Coast,2,2,1.0,0,2016,8,2,0
2024-10-25,92701,Orange County,7,3,0.0,1,2024,10,4,0
2022-07-22,92145,San Diego,0,0,0.0,1,2022,7,4,0
2022-03-31,90163,LA Metro,0,1,0.0,1,2022,3,3,0
2019-06-22,92531,Inland Empire,2,2,2.0,0,2019,6,5,1
2024-06-11,91968,San Diego,2,2,1.0,0,2024,6,1,0
2019-01-11,92788,Orange County,0,1,0.0,0,2019,1,4,0
2025-01-12,92448,Inland Empire,3,5,0.0,1,2025,1,6,1
2020-02-11,91976,San Diego,5,4,0.0,0,2020,2,1,0
2017-04-30,92607,Orange County,9,5,0.0,0,2017,4,6,1
2021-10-06,92497,Inland Empire,12,7,0.0,2,2021,10,2,0
2024-03-24,92479,Inland Empire,0,0,1.0,0,2024,3,6,1
2024-04-14,92762,Orange County,6,8,1.0,1,2024,4,6,1
2017-06-22,90128,LA Metro,2,2,1.0,0,2017,6,3,0
2023-02-22,92131,San Diego,5,2,0.0,1,2023,2,2,0
2016-08-29,93197,Central Coast,4,4,2.0,0,2016,8,0,0
2019-04-29,90162,LA Metro,9,10,0.0,1,2019,4,0,0
2025-05-13,92719,Orange County,5,4,2.0,0,2025,5,1,0
2015-12-28,91934,San Diego,1,2,0.0,1,2015,12,0,0
2018-04-26,92591,Inland Empire,2,1,1.0,1,2018,4,3,0
2016-05-02,92778,Orange County,0,2,0.0,0,2016,5,0,0
2024-07-11,93183,Central Coast,0,1,,1,2024,7,3,0
2025-02-23,93128,Central Coast,3,2,1.0,3,2025,2,6,1
2025-06-04,93454,Central Coast,4,5,0.0,1,2025,6,2,0
2017-07-12,90086,LA Metro,10,7,0.0,0,2017,7,2,0
2019-06-18,90169,LA Metro,8,10,,0,2019,6,1,0
2021-12-16,92451,Inland Empire,3,2,0.0,1,2021,12,3,0
2023-05-28,92798,Orange County,15,11,1.0,1,2023,5,6,1
2021-08-08,92355,Inland Empire,6,5,1.0,0,2021,8,6,1
2023-10-11,92574,Inland Empire,1,2,1.0,1,2023,10,2,0
2020-11-28,92587,Inland Empire,4,4,0.0,3,2020,11,5,1
2025-08-10,92715,Orange County,3,1,0.0,0,2025,8,6,1
2020-02-25,92663,Orange County,0,0,1.0,0,2020,2,1,0
2018-04-17,92345,Inland Empire,5,6,1.0,1,2018,4,1,0
2019-09-13,92647,Orange County,9,9,0.0,1,2019,9,4,0
2019-08-16,93182,Central Coast,0,2,0.0,1,2019,8,4,0
2017-09-17,92377,Inland Empire,10,8,1.0,0,2017,9,6,1
2022-05-26,92055,San Diego,14,11,1.0,1,2022,5,3,0
2019-11-06,92355,Inland Empire,0,0,1.0,0,2019,11,2,0
2018-04-08,92666,Orange County,5,1,0.0,0,2018,4,6,1
2023-04-11,92704,Orange County,2,2,1.0,0,2023,4,1,0
2017-03-23,90015,LA Metro,7,7,2.0,1,2017,3,3,0
2020-02-26,92414,Inland Empire,1,1,0.0,0,2020,2,2,0
2020-03-17,92687,Orange County,6,6,1.0,0,2020,3,1,0
2017-09-07,92620,Orange County,0,1,0.0,0,2017,9,3,0
2017-05-01,92762,Orange County,3,1,0.0,0,2017,5,0,0
2018-05-08,90121,LA Metro,8,2,1.0,1,2018,5,1,0
2022-10-27,93153,Central Coast,1,2,0.0,2,2022,10,3,0
2020-04-13,90123,LA Metro,7,9,0.0,0,2020,4,0,0
2015-02-09,92089,San Diego,1,1,1.0,0,2015,2,0,0
2020-04-21,91939,San Diego,2,1,3.0,0,2020,4,1,0
2022-05-19,92128,San Diego,14,10,0.0,0,2022,5,3,0
2020-11-11,92665,Orange County,4,1,2.0,0,2020,11,2,0
2022-03-20,93498,Central Coast,2,3,1.0,0,2022,3,6,1
2025-02-22,90149,LA Metro,1,2,1.0,0,2025,2,5,1
2015-11-05,92510,Inland Empire,5,3,1.0,0,2015,11,3,0
2016-06-22,93498,Central Coast,2,2,1.0,0,2016,6,2,0
2021-11-21,93454,Central Coast,5,2,1.0,0,2021,11,6,1
2024-10-08,92742,Orange County,11,7,1.0,1,2024,10,1,0
2018-09-13,92387,Inland Empire,2,3,1.0,1,2018,9,3,0
2024-04-20,92548,Inland Empire,7,5,1.0,1,2024,4,5,1
2025-04-22,90044,LA Metro,1,2,1.0,1,2025,4,1,0
2025-01-27,92151,San Diego,8,5,0.0,0,2025,1,0,0
2016-07-14,90011,LA Metro,1,1,0.0,0,2016,7,3,0
2015-11-17,92468,Inland Empire,5,5,0.0,0,2015,11,1,0
2024-03-03,90080,LA Metro,16,5,0.0,2,2024,3,6,1
2019-06-26,92753,Orange County,3,3,0.0,1,2019,6,2,0
2019-05-13,90122,LA Metro,5,4,0.0,0,2019,5,0,0
2024-04-04,92303,Inland Empire,0,1,,1,2024,4,3,0
2022-10-27,92476,Inland Empire,0,1,0.0,1,2022,10,3,0
2023-09-27,92684,Orange County,14,5,3.0,0,2023,9,2,0
2024-06-03,92435,Inland Empire,4,3,0.0,0,2024,6,0,0
2025-06-08,92444,Inland Empire,3,3,1.0,1,2025,6,6,1
2022-05-30,92535,Inland Empire,4,3,1.0,1,2022,5,0,0
2016-10-26,91928,San Diego,0,1,0.0,0,2016,10,2,0
2019-11-23,92525,Inland Empire,0,0,1.0,1,2019,11,5,1
2025-06-30,91982,San Diego,0,1,0.0,1,2025,6,0,0
2015-07-08,92178,San Diego,3,2,0.0,0,2015,7,2,0
2022-01-27,92312,Inland Empire,1,0,0.0,1,2022,1,3,0
2025-04-16,90081,LA Metro,1,0,0.0,0,2025,4,2,0
2023-11-07,92798,Orange County,1,3,1.0,0,2023,11,1,0
2025-05-20,92159,San Diego,4,2,0.0,0,2025,5,1,0
2023-03-02,92107,San Diego,12,8,2.0,0,2023,3,3,0
2015-12-20,92648,Orange County,3,2,0.0,0,2015,12,6,1
2023-03-24,92741,Orange County,3,3,2.0,0,2023,3,4,0
2016-03-28,92626,Orange County,6,7,0.0,0,2016,3,0,0
2023-12-17,91967,San Diego,0,1,0.0,1,2023,12,6,1
2020-03-23,92654,Orange County,7,3,1.0,0,2020,3,0,0
2023-02-19,92355,Inland Empire,10,8,1.0,0,2023,2,6,1
2020-03-03,92642,Orange County,0,0,1.0,0,2020,3,1,0
2016-01-09,92440,Inland Empire,1,1,1.0,1,2016,1,5,1
2021-04-04,90172,LA Metro,2,2,0.0,0,2021,4,6,1
2016-10-24,90125,LA Metro,5,7,0.0,0,2016,10,0,0
2015-10-25,92761,Orange County,2,2,0.0,0,2015,10,6,1
2019-07-17,90009,LA Metro,0,1,1.0,0,2019,7,2,0
2023-09-03,92074,San Diego,1,0,0.0,0,2023,9,6,1
2019-10-26,92739,Orange County,2,5,1.0,0,2019,10,5,1
2024-08-27,91910,San Diego,4,1,0.0,1,2024,8,1,0
2023-03-03,92309,Inland Empire,9,6,2.0,0,2023,3,4,0
2025-05-21,92639,Orange County,2,5,1.0,0,2025,5,2,0
2018-03-19,92792,Orange County,1,2,1.0,0,2018,3,0,0
2020-04-03,93110,Central Coast,3,3,0.0,0,2020,4,4,0
2021-07-19,90036,LA Metro,2,1,0.0,0,2021,7,0,0
2024-06-02,92329,Inland Empire,4,1,,1,2024,6,6,1
2022-08-29,92788,Orange County,2,2,0.0,0,2022,8,0,0
2025-02-28,90175,LA Metro,0,0,1.0,0,2025,2,4,0
2016-02-23,90058,LA Metro,3,5,1.0,0,2016,2,1,0
2020-02-09,92720,Orange County,0,0,0.0,3,2020,2,6,1
2024-07-15,90008,LA Metro,7,6,0.0,0,2024,7,0,0
2025-08-10,92629,Orange County,1,3,0.0,2,2025,8,6,1
2016-10-12,90172,LA Metro,5,4,0.0,0,2016,10,2,0
2016-10-01,92734,Orange County,8,6,0.0,1,2016,10,5,1
2025-02-26,91993,San Diego,3,3,0.0,1,2025,2,2,0
2018-03-23,90134,LA Metro,7,4,0.0,1,2018,3,4,0
2017-04-20,90160,LA Metro,10,5,1.0,0,2017,4,3,0
2017-05-12,90117,LA Metro,6,5,1.0,1,2017,5,4,0
2022-04-08,93441,Central Coast,0,1,0.0,0,2022,4,4,0
2019-10-04,93430,Central Coast,4,2,1.0,1,2019,10,4,0
2025-02-06,90118,LA Metro,22,15,0.0,2,2025,2,3,0
2024-03-06,93416,Central Coast,2,1,0.0,0,2024,3,2,0
2021-04-18,92731,Orange County,3,1,,2,2021,4,6,1
2016-11-20,90116,LA Metro,4,10,1.0,0,2016,11,6,1
2015-11-17,93116,Central Coast,4,7,0.0,0,2015,11,1,0
2015-10-27,92447,Inland Empire,3,3,0.0,0,2015,10,1,0
2015-01-12,92436,Inland Empire,12,10,1.0,1,2015,1,0,0
2025-01-09,92444,Inland Empire,12,7,0.0,0,2025,1,3,0
2023-04-18,92651,Orange County,0,0,0.0,0,2023,4,1,0
2023-08-04,90024,LA Metro,1,2,0.0,1,2023,8,4,0
2022-07-03,92047,San Diego,3,2,1.0,0,2022,7,6,1
2016-11-25,92307,Inland Empire,3,1,1.0,0,2016,11,4,0
2025-02-02,92714,Orange County,2,1,0.0,1,2025,2,6,1
2024-12-20,90143,LA Metro,8,5,2.0,1,2024,12,4,0
2023-12-09,90119,LA Metro,0,0,,0,2023,12,5,1
2023-04-21,91948,San Diego-X,4,7,0.0,2,2023,4,4,0
2017-05-26,91964,San Diego,0,0,0.0,1,2017,5,4,0
2025-06-06,91905,San Diego,0,0,1.0,1,2025,6,4,0
2021-04-29,90084,LA Metro,4,4,0.0,0,2021,4,3,0
2016-06-21,92639,Orange County,2,1,0.0,1,2016,6,1,0
2025-05-18,90081,LA Metro,32,31,0.0,1,2025,5,6,1
2022-11-23,93117,Central Coast,1,0,1.0,2,2022,11,2,0
2023-09-30,92125,San Diego,11,8,0.0,0,2023,9,5,1
2015-03-15,92761,Orange County,2,5,1.0,0,2015,3,6,1
2023-08-12,92306,Inland Empire,5,4,1.0,0,2023,8,5,1
2018-12-09,91923,San Diego,3,1,0.0,0,2018,12,6,1
2019-05-03,92497,Inland Empire,8,4,0.0,0,2019,5,4,0
2016-06-17,92516,Inland Empire,17,9,0.0,0,2016,6,4,0
2023-06-16,92486,Inland Empire,9,8,0.0,0,2023,6,4,0
2023-10-02,90051,LA Metro,1,2,0.0,0,2023,10,0,0
2022-01-02,90066,LA Metro,4,4,1.0,1,2022,1,6,1
2024-10-26,91937,San Diego,3,3,0.0,1,2024,10,5,1
2025-02-24,92095,San Diego,6,4,0.0,0,2025,2,0,0
2016-03-21,93123,Central Coast,2,3,1.0,0,2016,3,0,0
2018-03-21,92441,Inland Empire,3,1,,0,2018,3,2,0
2019-04-28,90160,LA Metro,6,6,2.0,0,2019,4,6,1
2024-04-17,90098,LA Metro,5,4,1.0,2,2024,4,2,0
2017-08-27,92680,Orange County,5,3,4.0,0,2017,8,6,1
2023-11-12,90184,LA Metro,3,3,0.0,1,2023,11,6,1
2018-09-28,92693,Orange County,3,2,1.0,0,2018,9,4,0
2024-08-13,90173,LA Metro,0,2,1.0,0,2024,8,1,0
2018-02-09,93441,Central Coast,4,2,1.0,0,2018,2,4,0
2024-02-16,90096,LA Metro,2,1,1.0,2,2024,2,4,0
2018-11-18,90011,LA Metro,2,2,2.0,0,2018,11,6,1
2017-03-25,90183,LA Metro,3,6,0.0,2,2017,3,5,1
2019-08-16,90189,LA Metro,8,8,0.0,0,2019,8,4,0
2022-12-28,90039,LA Metro,3,3,1.0,1,2022,12,2,0
2024-02-07,92515,Inland Empire,0,0,1.0,1,2024,2,2,0
2024-09-04,92681,Orange County,11,5,0.0,2,2024,9,2,0
2016-06-28,90025,LA Metro,2,5,1.0,1,2016,6,1,0
2019-04-08,92726,Orange County,2,1,1.0,2,2019,4,0,0
2018-10-12,92575,Inland Empire,5,4,0.0,0,2018,10,4,0
2016-07-03,90119,LA Metro,2,2,5.0,0,2016,7,6,1
2020-04-24,90006,LA Metro,5,6,0.0,0,2020,4,4,0
2022-05-25,92191,San Diego,8,5,0.0,0,2022,5,2,0
2015-09-06,90038,LA Metro,3,4,1.0,1,2015,9,6,1
2016-04-04,90111,LA Metro,7,6,0.0,1,2016,4,0,0
2018-03-05,90051,LA Metro,7,9,1.0,1,2018,3,0,0
2024-11-18,90164,LA Metro,17,9,0.0,1,2024,11,0,0
2016-01-29,90029,LAMetro,7,9,2.0,0,2016,1,4,0
2020-07-09,93420,Central Coast,3,1,0.0,0,2020,7,3,0
2022-10-26,93422,Central Coast,0,1,2.0,2,2022,10,2,0
2025-04-13,92668,Orange County,2,3,2.0,0,2025,4,6,1
2019-09-05,92739,Orange County,4,2,0.0,1,2019,9,3,0
2015-03-03,92470,Inland Empire,1,1,0.0,0,2015,3,1,0
2016-11-27,90183,LA Metro,11,15,2.0,0,2016,11,6,1
2023-04-29,90159,LA Metro,3,2,0.0,0,2023,4,5,1
2019-07-22,92169,San Diego,0,0,1.0,0,2019,7,0,0
2020-10-24,92339,Inland Empire,2,2,1.0,0,2020,10,5,1
2015-05-04,92705,Orange County,5,3,0.0,0,2015,5,0,0
2017-07-02,90129,LA Metro,5,5,0.0,0,2017,7,6,1
2015-03-21,92670,Orange County,0,0,1.0,1,2015,3,5,1
2023-07-29,92047,San Diego,10,7,0.0,0,2023,7,5,1
2018-03-09,90157,LA Metro,10,4,0.0,0,2018,3,4,0
2018-03-03,92326,Inland Empire,4,3,1.0,0,2018,3,5,1
2022-11-23,90017,LA Metro,4,3,1.0,0,2022,11,2,0
2025-03-10,92583,Inland Empire,4,4,0.0,0,2025,3,0,0
2019-10-15,92130,San Diego,3,1,0.0,0,2019,10,1,0
2016-05-04,92732,Orange County,5,6,0.0,1,2016,5,2,0
2025-05-22,92093,San Diego,6,4,0.0,0,2025,5,3,0
2022-12-25,93471,Central Coast,3,2,0.0,0,2022,12,6,1
2024-07-06,90097,LA Metro,17,8,0.0,0,2024,7,5,1
2023-06-28,92046,San Diego,7,7,,0,2023,6,2,0
2019-04-01,90078,LA Metro,9,4,0.0,0,2019,4,0,0
2018-12-05,93401,Central Coast,1,0,1.0,0,2018,12,2,0
2015-12-13,92676,Orange County,15,5,0.0,1,2015,12,6,1
2023-06-06,91996,San Diego,0,2,0.0,0,2023,6,1,0
2017-03-14,91950,San Diego,1,1,0.0,0,2017,3,1,0
2025-07-14,92798,Orange County,1,3,0.0,0,2025,7,0,0
2015-04-23,92059,SanDiego,3,4,,0,2015,4,3,0
2017-09-24,91964,San Diego,6,3,0.0,2,2017,9,6,1
2017-12-25,90053,LA Metro,2,2,0.0,0,2017,12,0,0
2022-07-24,92144,San Diego,1,1,0.0,1,2022,7,6,1
2022-09-20,92728,Orange County,4,2,0.0,0,2022,9,1,0
2023-02-15,92586,Inland Empire,3,2,0.0,1,2023,2,2,0
2017-08-08,92333,Inland Empire,1,1,1.0,0,2017,8,1,0
2016-07-05,90047,LA Metro,3,2,2.0,0,2016,7,1,0
2025-07-23,92634,Orange County,1,1,2.0,0,2025,7,2,0
2024-03-27,92537,Inland Empire,3,8,0.0,1,2024,3,2,0
2022-03-04,92042,San Diego,0,0,1.0,1,2022,3,4,0
2019-10-02,91953,San Diego,3,2,1.0,1,2019,10,2,0
2017-12-10,90042,LA Metro,14,7,0.0,0,2017,12,6,1
2018-08-25,90111,LA Metro,4,2,2.0,1,2018,8,5,1
2022-04-29,90126,LA Metro,0,0,1.0,1,2022,4,4,0
2015-03-20,90024,LA Metro,2,4,2.0,0,2015,3,4,0
2018-06-21,92753,Orange County,6,5,1.0,0,2018,6,3,0
2018-05-15,92731,Orange County,4,2,1.0,0,2018,5,1,0
2020-05-21,91993,San Diego,2,3,0.0,0,2020,5,3,0
2019-03-08,92729,Orange County,5,7,0.0,0,2019,3,4,0
2024-06-06,92387,Inland Empire,11,8,0.0,1,2024,6,3,0
2019-09-10,93432,Central Coast,10,10,1.0,0,2019,9,1,0
2021-12-17,90023,LA Metro,5,4,3.0,0,2021,12,4,0
2025-08-17,91954,San Diego,4,5,0.0,0,2025,8,6,1
2018-06-24,90179,LA Metro,3,4,1.0,1,2018,6,6,1
2022-09-10,91960,San Diego,1,1,2.0,0,2022,9,5,1
2017-05-10,92068,San Diego,5,4,2.0,0,2017,5,2,0
2015-06-19,92733,Orange County,1,2,0.0,0,2015,6,4,0
2023-03-26,92430,Inland Empire,0,1,1.0,0,2023,3,6,1
2018-12-17,92115,San Diego,2,1,0.0,0,2018,12,0,0
2022-02-07,90010,LA Metro,10,7,0.0,1,2022,2,0,0
2017-02-12,90075,LA Metro,4,4,0.0,1,2017,2,6,1
2023-03-27,92352,Inland Empire,12,6,0.0,0,2023,3,0,0
2023-06-28,92752,Orange County,0,0,1.0,1,2023,6,2,0
2023-01-03,93422,Central Coast,0,0,1.0,1,2023,1,1,0
2023-04-17,90157,LA Metro,5,4,1.0,0,2023,4,0,0
2023-03-27,92750,Orange County,3,4,1.0,0,2023,3,0,0
2025-02-03,90114,LA Metro,2,4,1.0,0,2025,2,0,0
2019-12-05,90020,LA Metro,7,5,2.0,0,2019,12,3,0
2017-10-25,90073,LA Metro,7,4,1.0,1,2017,10,2,0
2017-06-03,92673,Orange County,4,4,0.0,0,2017,6,5,1
2025-05-06,92097,San Diego,2,2,1.0,1,2025,5,1,0
2016-04-30,90171,LA Metro,4,1,1.0,1,2016,4,5,1
2015-04-02,92784,Orange County,4,2,0.0,1,2015,4,3,0
2015-12-31,92742,Orange County,6,4,0.0,0,2015,12,3,0
2024-09-11,92412,Inland Empire,3,2,1.0,0,2024,9,2,0
2017-10-29,92351,Inland Empire,0,1,0.0,0,2017,10,6,1
2018-03-18,92524,Inland Empire,0,1,0.0,0,2018,3,6,1
2016-07-21,91911,San Diego,1,2,1.0,1,2016,7,3,0
2022-11-11,92771,Orange County,0,0,1.0,0,2022,11,4,0
2016-12-04,92726,Orange County,8,4,0.0,1,2016,12,6,1
2024-10-20,91967,San Diego,2,2,1.0,0,2024,10,6,1
2025-07-14,92364,Inland Empire,2,1,1.0,1,2025,7,0,0
2019-02-03,92405,Inland Empire,2,0,1.0,0,2019,2,6,1
2020-06-12,93486,Central Coast,3,2,0.0,0,2020,6,4,0
2023-08-15,92776,Orange County,5,6,1.0,0,2023,8,1,0
2021-10-24,92635,Orange County,1,1,0.0,0,2021,10,6,1
2024-05-31,92796,Orange County,5,6,1.0,0,2024,5,4,0
2024-07-17,91921,San Diego,8,7,0.0,1,2024,7,2,0
2015-11-22,92759,Orange County,6,4,1.0,0,2015,11,6,1
2024-05-10,92000,San Diego,1,2,0.0,0,2024,5,4,0
2025-08-09,93158,Central Coast,2,1,0.0,0,2025,8,5,1
2018-07-16,92348,Inland Empire,3,1,0.0,0,2018,7,0,0
2019-03-06,90171,LA Metro,2,2,0.0,0,2019,3,2,0
2022-05-24,93441,Central Coast,0,1,0.0,1,2022,5,1,0
2018-09-30,91919,San Diego,1,3,0.0,0,2018,9,6,1
2020-05-11,90019,LA Metro,4,4,0.0,0,2020,5,0,0
2025-06-26,90146,LA Metro,6,8,2.0,0,2025,6,3,0
2021-05-23,92605,Orange County,12,9,0.0,0,2021,5,6,1
2019-02-27,90085,LA Metro,5,8,0.0,0,2019,2,2,0
2015-03-05,92061,San Diego,2,1,0.0,0,2015,3,3,0
2018-06-17,92669,Orange County,3,4,0.0,2,2018,6,6,1
2022-12-04,92046,San Diego,4,3,0.0,1,2022,12,6,1
2024-05-14,90109,LA Metro,12,13,1.0,0,2024,5,1,0
2022-10-12,93121,Central Coast,0,0,3.0,0,2022,10,2,0
2020-04-18,91913,San Diego,1,1,1.0,0,2020,4,5,1
2024-11-07,92563,Inland Empire,2,3,0.0,0,2024,11,3,0
2019-03-06,92118,San Diego,1,0,0.0,0,2019,3,2,0
2023-05-03,92679,Orange County,9,8,1.0,0,2023,5,2,0
2016-01-18,93109,Central Coast,2,0,0.0,1,2016,1,0,0
2021-11-24,92761,Orange County,2,3,0.0,0,2021,11,2,0
2019-01-06,92445,Inland Empire,1,1,0.0,1,2019,1,6,1
2025-09-14,90084,LA Metro,17,19,2.0,0,2025,9,6,1
2023-08-03,92404,Inland Empire,18,13,1.0,0,2023,8,3,0
2018-04-23,90124,LA Metro,4,2,1.0,0,2018,4,0,0
2016-05-02,92308,Inland Empire,5,5,0.0,0,2016,5,0,0
2018-06-02,92324,Inland Empire,5,5,1.0,1,2018,6,5,1
2021-04-08,92776,Orange County,3,3,1.0,1,2021,4,3,0
2023-09-16,90115,LA Metro,7,5,1.0,0,2023,9,5,1
2019-03-22,90030,LA Metro,2,4,0.0,0,2019,3,4,0
2022-03-09,92661,Orange County,4,3,0.0,0,2022,3,2,0
2023-01-16,90128,LA Metro,4,7,1.0,1,2023,1,0,0
2025-06-20,90068,LA Metro,4,5,0.0,0,2025,6,4,0
2017-08-19,92670,Orange County,0,0,1.0,0,2017,8,5,1
2019-10-17,92368,Inland Empire,6,3,0.0,1,2019,10,3,0
2021-08-26,93142,Central Coast,3,2,0.0,0,2021,8,3,0
2017-08-27,92444,Inland Empire,3,1,2.0,1,2017,8,6,1
2019-08-16,90061,LA Metro,9,4,0.0,0,2019,8,4,0
2015-01-31,92011,San Diego-X,1,1,2.0,0,2015,1,5,1
2020-04-12,92452,Inland Empire,3,1,0.0,0,2020,4,6,1
2016-12-08,92717,Orange County,8,6,0.0,0,2016,12,3,0
2020-09-18,92679,Orange County,2,2,0.0,0,2020,9,4,0
2022-09-22,90047,LA Metro,4,4,1.0,2,2022,9,3,0
2024-07-16,92303,Inland Empire,2,1,1.0,0,2024,7,1,0
2016-08-07,90182,LA Metro,1,0,0.0,0,2016,8,6,1
2022-08-21,92139,San Diego,2,1,0.0,1,2022,8,6,1
2024-06-04,90105,LA Metro,1,2,0.0,0,2024,6,1,0
2022-01-20,93498,Central Coast,1,1,1.0,1,2022,1,3,0
2025-07-23,92766,Orange County,3,2,0.0,0,2025,7,2,0
2019-05-25,92155,San Diego,0,1,0.0,0,2019,5,5,1
2024-11-01,92026,San Diego,1,1,0.0,0,2024,11,4,0
2024-06-02,92543,Inland Empire,15,11,1.0,1,2024,6,6,1
2015-05-18,92184,San Diego,1,1,0.0,1,2015,5,0,0
2020-11-02,90171,LA Metro,2,1,0.0,0,2020,11,0,0
2017-10-11,92056,San Diego,7,7,0.0,0,2017,10,2,0
2018-05-07,92304,Inland Empire,0,0,2.0,0,2018,5,0,0
2018-08-03,92704,Orange County,0,0,1.0,0,2018,8,4,0
2017-05-14,92536,Inland Empire,8,4,0.0,0,2017,5,6,1
2023-10-23,90189,LA Metro,4,4,1.0,2,2023,10,0,0
2024-03-21,91971,San Diego,0,1,0.0,0,2024,3,3,0
2023-10-24,92315,Inland Empire,6,4,1.0,0,2023,10,1,0
2018-04-06,92695,Orange County,9,7,1.0,0,2018,4,4,0
2021-09-27,92508,Inland Empire,4,1,0.0,0,2021,9,0,0
2017-06-18,93102,Central Coast,4,1,0.0,0,2017,6,6,1
2023-07-23,90190,LA Metro,1,2,1.0,1,2023,7,6,1
2019-05-01,92641,Orange County,4,2,0.0,0,2019,5,2,0
2024-11-23,92452,Inland Empire,3,2,0.0,3,2024,11,5,1
2018-10-21,90080,LA Metro,7,10,0.0,1,2018,10,6,1
2025-08-04,90132,LA Metro,4,4,0.0,0,2025,8,0,0
2015-06-05,92038,San Diego,0,0,0.0,2,2015,6,4,0
2025-03-10,92787,Orange County,4,5,0.0,0,2025,3,0,0
2024-03-29,92409,Inland Empire,1,4,0.0,0,2024,3,4,0
2019-01-23,91917,San Diego,1,1,0.0,0,2019,1,2,0
2024-06-02,90103,LA Metro,7,5,0.0,1,2024,6,6,1
2016-05-10,92601,Orange County,1,4,0.0,0,2016,5,1,0
2022-12-25,92067,San Diego,0,0,1.0,0,2022,12,6,1
2023-11-14,92713,Orange County,3,5,0.0,1,2023,11,1,0
2024-05-29,92079,San Diego,2,1,2.0,0,2024,5,2,0
2023-01-08,93449,Central Coast,8,3,1.0,0,2023,1,6,1
2025-02-24,93434,Central Coast,0,0,0.0,2,2025,2,0,0
2016-03-28,92321,Inland Empire,2,1,0.0,1,2016,3,0,0
2025-02-06,92518,Inland Empire,3,2,1.0,0,2025,2,3,0
2015-06-21,92539,Inland Empire,6,4,2.0,1,2015,6,6,1
2019-10-11,92165,San Diego,8,7,0.0,0,2019,10,4,0
2021-06-25,92417,Inland Empire,0,0,2.0,1,2021,6,4,0
2019-08-02,90158,LA Metro,15,11,1.0,0,2019,8,4,0
2025-02-22,93175,Central Coast,0,0,0.0,2,2025,2,5,1
2018-03-29,92131,San Diego,21,14,0.0,1,2018,3,3,0
2019-07-22,90144,LA Metro,13,14,1.0,0,2019,7,0,0
2018-11-07,90091,LA Metro,2,2,1.0,0,2018,11,2,0
2016-06-16,92019,San Diego,0,0,0.0,1,2016,6,3,0
2016-03-22,93445,Central Coast,0,1,1.0,1,2016,3,1,0
2021-11-15,92772,Orange County,2,2,1.0,0,2021,11,0,0
2024-03-24,92321,Inland Empire,4,1,1.0,1,2024,3,6,1
2015-11-15,92327,Inland Empire,0,0,,0,2015,11,6,1
2020-07-15,90197,LA Metro,8,7,0.0,0,2020,7,2,0
2022-10-12,93456,Central Coast,1,1,2.0,1,2022,10,2,0
2017-06-29,90133,LA Metro,3,3,1.0,0,2017,6,3,0
